ID,RENDIMIENTO_GLOBAL
58989,alto
117975,alto
765448,bajo
637643,bajo
806467,bajo
450247,alto
801643,medio-bajo
860453,alto
974790,medio-alto
194295,bajo
598102,medio-bajo
614594,medio-bajo
24967,bajo
169752,alto
486252,medio-alto
318397,bajo
963947,alto
22726,medio-bajo
717334,bajo
964519,medio-alto
854633,medio-bajo
407914,bajo
975041,medio-bajo
693935,medio-bajo
168711,bajo
394772,alto
852543,bajo
700314,alto
359841,alto
713093,bajo
582851,medio-alto
774168,alto
745581,alto
453696,bajo
282136,medio-alto
350378,alto
484709,medio-alto
240993,alto
182563,bajo
320663,bajo
837381,medio-bajo
218184,alto
630285,bajo
774878,medio-bajo
812224,medio-alto
694536,alto
123623,bajo
277779,alto
526651,bajo
429665,alto
60678,medio-bajo
24524,bajo
718172,alto
709837,bajo
16310,medio-alto
858161,bajo
170817,bajo
557383,alto
685142,bajo
955259,alto
504916,bajo
189839,bajo
574884,medio-bajo
454220,alto
106496,bajo
860072,medio-bajo
200247,medio-bajo
343427,alto
778294,alto
961449,medio-bajo
409893,medio-bajo
207638,medio-bajo
265026,medio-bajo
564340,alto
683044,medio-bajo
643474,alto
767165,bajo
587766,alto
808380,alto
53655,bajo
727314,alto
278612,medio-alto
414985,medio-alto
131198,medio-bajo
842418,bajo
475066,bajo
771985,alto
374490,alto
832945,medio-alto
249956,alto
464503,medio-bajo
794808,bajo
813088,bajo
419509,medio-bajo
333477,bajo
823192,bajo
557922,medio-alto
37956,bajo
689392,alto
341409,bajo
98648,alto
883171,alto
327455,bajo
155999,medio-bajo
855306,bajo
355721,alto
324408,bajo
737498,medio-alto
157831,alto
479347,alto
599516,bajo
252152,medio-alto
536895,medio-bajo
805540,alto
157125,bajo
451710,medio-bajo
483840,bajo
161063,medio-bajo
812945,medio-alto
349373,bajo
469472,bajo
767343,alto
329080,medio-bajo
688930,medio-bajo
37767,medio-alto
427478,alto
313249,medio-alto
350741,bajo
449818,medio-bajo
951946,medio-bajo
510446,medio-bajo
727996,bajo
106988,bajo
119120,bajo
41341,alto
421578,medio-bajo
280519,alto
763285,medio-bajo
848521,medio-bajo
395915,medio-bajo
155923,bajo
944411,alto
974443,alto
559613,alto
810705,bajo
233307,alto
921533,alto
953878,medio-bajo
713635,medio-alto
294003,alto
483949,bajo
106596,bajo
330514,bajo
598652,alto
247878,alto
12185,medio-alto
901852,bajo
878281,bajo
25827,alto
647180,bajo
108810,bajo
509713,medio-bajo
497359,alto
416779,bajo
28459,alto
486317,bajo
476347,alto
422291,medio-bajo
848288,bajo
725892,bajo
851796,bajo
362956,alto
772593,bajo
645124,medio-bajo
221992,alto
747824,medio-bajo
948670,alto
767145,bajo
548232,medio-alto
344708,alto
971143,bajo
521901,alto
345942,alto
682450,alto
244037,bajo
546395,bajo
647469,bajo
789798,medio-alto
333022,medio-bajo
841116,bajo
36092,bajo
217108,bajo
809751,medio-bajo
403821,alto
704661,medio-bajo
372103,medio-bajo
788092,alto
453939,medio-bajo
51548,alto
521250,alto
710113,alto
312337,bajo
28251,medio-bajo
342455,alto
909545,bajo
72270,bajo
531887,bajo
469531,alto
262247,alto
265488,bajo
651976,bajo
963350,alto
383441,medio-bajo
241352,medio-bajo
687675,alto
512517,alto
230925,bajo
593113,alto
621090,alto
331557,alto
682838,medio-alto
626389,medio-alto
381121,medio-alto
924741,medio-bajo
553125,alto
918851,medio-alto
911645,medio-bajo
880119,alto
271569,alto
896210,alto
675849,bajo
583035,medio-bajo
197688,alto
634086,medio-bajo
267379,bajo
355965,bajo
39822,bajo
230178,bajo
333875,medio-bajo
147978,alto
753139,medio-alto
403035,alto
324945,bajo
42591,alto
217658,alto
80390,alto
218535,bajo
502311,medio-alto
161942,medio-bajo
675566,bajo
344747,bajo
653295,bajo
280300,medio-bajo
485488,alto
143519,bajo
700012,alto
481589,bajo
856746,medio-alto
25356,bajo
594253,medio-bajo
874254,medio-bajo
9043,alto
935404,bajo
680693,medio-bajo
783418,bajo
164394,alto
918060,medio-bajo
506221,alto
392349,bajo
338861,medio-alto
280913,alto
747488,bajo
777687,bajo
364752,medio-alto
93456,alto
645076,bajo
928788,alto
967129,alto
682002,alto
703400,bajo
354463,bajo
937597,bajo
494215,alto
644665,medio-alto
846492,alto
163441,alto
559045,alto
634211,bajo
982160,alto
899002,medio-alto
445822,bajo
913503,bajo
346597,medio-alto
129756,alto
537338,bajo
414856,medio-bajo
600154,alto
238339,medio-bajo
507856,alto
610176,alto
860657,medio-bajo
1892,bajo
114991,medio-bajo
133532,alto
953494,alto
623440,alto
72860,medio-bajo
362583,bajo
629622,medio-alto
654848,bajo
902207,bajo
250288,medio-bajo
968253,alto
844229,alto
870638,bajo
708973,medio-bajo
980485,alto
481809,bajo
267641,bajo
108616,alto
914757,medio-alto
580741,bajo
591530,bajo
922290,alto
842444,bajo
647078,bajo
240711,bajo
899782,alto
180057,alto
304778,bajo
99067,alto
274326,bajo
467691,medio-bajo
712657,alto
374515,bajo
215389,bajo
498780,medio-alto
667147,alto
683136,bajo
802409,bajo
884834,medio-bajo
409813,bajo
515017,medio-alto
475748,medio-bajo
832896,medio-bajo
102844,bajo
692244,bajo
154909,medio-bajo
515698,alto
545735,bajo
124840,medio-bajo
169626,bajo
65673,alto
87656,bajo
688938,alto
271416,bajo
206736,alto
705582,medio-bajo
832764,medio-alto
126278,bajo
408509,bajo
944606,alto
430356,medio-alto
103569,bajo
742980,bajo
50213,medio-bajo
113746,bajo
177739,bajo
324125,bajo
793311,alto
901433,medio-alto
450921,bajo
776648,medio-bajo
242121,alto
573801,bajo
741980,bajo
931193,medio-bajo
762800,medio-bajo
12514,alto
539822,medio-bajo
396631,bajo
547994,bajo
646941,bajo
261009,medio-bajo
778685,alto
525056,alto
898402,bajo
571120,alto
913783,alto
613819,bajo
872926,alto
514886,alto
19254,bajo
927124,medio-alto
970784,bajo
638089,medio-bajo
814313,bajo
874208,alto
82865,alto
946029,alto
72624,medio-alto
65337,bajo
227025,medio-alto
916137,medio-bajo
409846,alto
285555,bajo
784257,medio-bajo
519488,bajo
393077,medio-bajo
678332,medio-alto
577472,medio-alto
197139,medio-alto
393060,bajo
476229,medio-bajo
417948,medio-bajo
321063,alto
90724,medio-bajo
828783,medio-alto
477201,alto
636850,medio-bajo
11001,medio-alto
608189,medio-bajo
249124,bajo
255257,alto
561203,alto
418205,bajo
277891,alto
574774,bajo
715184,medio-bajo
117291,bajo
387428,alto
465077,medio-bajo
916098,alto
575125,bajo
303692,medio-alto
499193,medio-bajo
523882,medio-alto
295104,bajo
248155,bajo
272957,medio-bajo
23957,bajo
331459,alto
741458,bajo
929961,alto
356154,bajo
430412,alto
563545,medio-alto
599907,medio-bajo
663339,medio-bajo
771020,alto
752904,medio-bajo
165432,medio-alto
366681,bajo
695057,bajo
788674,bajo
964595,bajo
455331,bajo
73519,medio-bajo
182439,bajo
481989,bajo
615815,bajo
52916,alto
212451,bajo
435534,medio-bajo
560037,bajo
68122,bajo
680856,bajo
518076,medio-bajo
517437,medio-bajo
937919,alto
7347,bajo
318368,bajo
692595,bajo
882573,bajo
292737,medio-bajo
509504,medio-bajo
519172,alto
855275,alto
960061,alto
518499,alto
824610,bajo
675626,medio-bajo
785946,alto
211818,bajo
404380,medio-bajo
354067,bajo
753046,bajo
524769,bajo
565082,medio-bajo
414292,bajo
578692,bajo
515998,medio-bajo
545966,alto
864466,alto
776973,alto
357207,bajo
490749,alto
571546,alto
302793,alto
804926,medio-bajo
282343,medio-bajo
636386,alto
4678,bajo
637581,medio-alto
582911,bajo
360757,medio-bajo
489761,medio-alto
454376,alto
944574,bajo
272457,medio-bajo
883062,alto
975509,bajo
61377,medio-alto
821076,medio-alto
449294,alto
353363,alto
223471,alto
362066,bajo
65566,alto
899948,medio-alto
279527,medio-bajo
587666,alto
585187,alto
263110,medio-bajo
145677,alto
63635,medio-bajo
239143,alto
611300,medio-bajo
151845,bajo
239832,alto
318050,alto
448003,alto
210906,alto
514311,bajo
701330,medio-bajo
492981,medio-bajo
407235,alto
143107,bajo
341442,medio-bajo
99103,alto
366629,medio-bajo
79666,alto
12081,medio-bajo
186985,bajo
906415,alto
885583,medio-alto
985827,alto
941760,bajo
187631,medio-alto
715864,alto
443043,alto
227594,alto
670322,medio-alto
824177,bajo
93173,alto
864450,bajo
338541,alto
220949,medio-bajo
980179,bajo
343102,bajo
516491,bajo
443428,bajo
650391,medio-bajo
526626,bajo
287027,medio-bajo
134705,medio-alto
846055,alto
81410,medio-bajo
602822,bajo
737444,bajo
892047,alto
823813,medio-bajo
561728,bajo
746317,bajo
342140,alto
26359,medio-bajo
537455,alto
935525,alto
229231,bajo
333876,medio-alto
639236,medio-alto
962690,bajo
329200,medio-alto
15701,alto
711333,bajo
978668,bajo
773077,bajo
379490,alto
217737,bajo
405547,medio-bajo
884987,medio-bajo
665110,bajo
845470,bajo
835000,bajo
42903,bajo
269699,medio-alto
242186,bajo
416726,alto
383364,alto
417121,medio-bajo
495102,bajo
724483,medio-bajo
407641,medio-alto
509665,medio-bajo
164453,bajo
11392,bajo
415819,alto
629137,bajo
647247,alto
506552,alto
357396,medio-alto
297100,bajo
195202,medio-bajo
517531,medio-bajo
117728,bajo
730576,bajo
762954,alto
358983,medio-bajo
474112,alto
29960,medio-bajo
458404,alto
892750,bajo
28241,alto
536801,bajo
783559,bajo
623560,alto
628944,medio-alto
269989,medio-bajo
898816,medio-bajo
162744,medio-alto
581225,medio-bajo
38719,bajo
161506,alto
669968,medio-bajo
510835,alto
839027,alto
343990,alto
401807,medio-bajo
690120,medio-alto
121792,alto
739235,medio-alto
951024,alto
407764,bajo
188720,medio-bajo
952350,alto
695417,bajo
981934,medio-bajo
208872,alto
104093,alto
205822,bajo
83624,alto
414909,medio-bajo
181899,medio-bajo
84204,alto
681566,alto
977012,medio-bajo
298829,bajo
482409,bajo
509714,medio-alto
943832,bajo
283125,medio-bajo
810592,medio-alto
409758,bajo
730379,alto
438769,alto
241964,medio-alto
153916,alto
474101,bajo
311372,alto
600661,medio-bajo
884585,bajo
769431,bajo
500713,alto
630742,alto
429726,bajo
486100,medio-bajo
837802,bajo
101154,alto
275051,alto
856697,alto
543914,medio-bajo
708613,medio-bajo
871693,alto
474436,bajo
708948,medio-bajo
693984,bajo
323099,bajo
707560,alto
799288,bajo
358305,bajo
358199,alto
762692,medio-bajo
962364,alto
790797,bajo
206455,bajo
293816,alto
193068,medio-bajo
639230,alto
327134,bajo
775786,alto
166751,bajo
593025,bajo
638891,bajo
632954,medio-bajo
405748,medio-alto
93540,bajo
518104,bajo
903423,alto
757824,medio-alto
529911,bajo
586568,medio-bajo
297350,bajo
24018,bajo
59432,alto
376904,alto
889911,bajo
823308,alto
786519,alto
95910,alto
520151,medio-alto
780877,alto
467680,bajo
488529,medio-bajo
381302,bajo
797469,medio-alto
221403,alto
286947,alto
515995,medio-alto
118863,medio-bajo
918161,medio-alto
661400,medio-bajo
469118,bajo
300478,alto
791791,alto
954828,bajo
133220,medio-bajo
105717,medio-bajo
625630,alto
421271,bajo
225309,bajo
221326,medio-alto
221353,bajo
129220,medio-alto
812323,alto
475841,bajo
659593,alto
89184,alto
256005,medio-bajo
787969,bajo
431471,medio-bajo
34999,medio-alto
656395,medio-bajo
254204,bajo
129902,medio-bajo
10373,bajo
805413,alto
89041,alto
417847,bajo
468409,medio-bajo
440431,alto
605783,medio-bajo
205247,bajo
684055,alto
463780,alto
109700,alto
822608,bajo
681599,bajo
411790,bajo
56532,bajo
307859,alto
642358,medio-bajo
718343,bajo
18285,alto
247299,bajo
530829,bajo
67861,medio-alto
755612,medio-alto
932545,bajo
686350,bajo
419613,bajo
316484,bajo
26266,bajo
96300,alto
987653,bajo
909831,bajo
771104,medio-bajo
712671,alto
806702,medio-bajo
58665,alto
600220,medio-alto
343839,medio-alto
649636,medio-alto
74101,medio-alto
913709,alto
724755,alto
755430,medio-bajo
779594,medio-bajo
313127,bajo
965158,alto
173997,medio-bajo
84149,bajo
420997,bajo
316105,bajo
620919,bajo
888988,alto
164009,bajo
526058,alto
618403,alto
974665,bajo
877305,alto
709637,medio-alto
977655,alto
912417,alto
417884,alto
966213,bajo
609543,bajo
33065,bajo
258101,medio-bajo
304931,alto
761669,alto
903162,medio-bajo
520489,bajo
955143,bajo
857391,bajo
926504,bajo
365279,bajo
656293,medio-bajo
455878,medio-alto
764076,bajo
754929,alto
970624,medio-bajo
576086,medio-bajo
3580,bajo
668678,medio-alto
483051,bajo
544729,bajo
931073,alto
368030,alto
94094,alto
931190,bajo
979313,bajo
922168,bajo
794619,medio-alto
583796,alto
946152,medio-alto
828039,alto
170079,bajo
334916,alto
920610,alto
543617,alto
339075,bajo
583550,alto
735386,alto
350986,alto
24135,bajo
219587,bajo
33889,bajo
340470,medio-bajo
823037,bajo
661115,bajo
946221,medio-alto
811405,bajo
30820,medio-bajo
339088,medio-alto
443787,alto
977710,medio-bajo
355374,alto
488801,bajo
361221,medio-bajo
778384,bajo
716054,bajo
516088,medio-bajo
564196,bajo
696397,medio-bajo
708364,alto
139635,bajo
9501,bajo
818153,medio-bajo
828976,bajo
265061,medio-bajo
344704,alto
920051,medio-bajo
419859,alto
558587,alto
177917,medio-alto
192093,alto
396190,bajo
389096,alto
331718,bajo
459609,bajo
263482,medio-bajo
395933,medio-alto
304278,medio-bajo
893441,alto
115577,bajo
822915,bajo
18686,alto
162898,bajo
15082,alto
218393,bajo
416944,medio-bajo
487737,alto
614557,medio-alto
854680,bajo
372326,bajo
684162,alto
87732,medio-bajo
882238,alto
683062,bajo
918838,bajo
652083,alto
913947,alto
437608,alto
410673,alto
4186,bajo
846023,bajo
72928,medio-alto
24939,alto
3111,alto
457676,bajo
222861,bajo
133948,alto
639200,medio-alto
87548,medio-bajo
672857,bajo
923899,alto
942100,alto
191273,medio-alto
301424,medio-bajo
646390,bajo
803261,alto
316161,alto
643545,bajo
494817,medio-bajo
827986,medio-bajo
387606,medio-alto
126956,alto
49516,bajo
408581,medio-bajo
305615,medio-bajo
789822,alto
651644,medio-bajo
853200,medio-alto
869460,alto
811785,alto
855973,medio-alto
738315,bajo
632786,alto
81739,alto
162754,bajo
879932,alto
252515,alto
224678,bajo
367138,alto
202908,alto
515681,alto
826932,medio-bajo
598917,medio-bajo
301696,bajo
276846,bajo
805024,medio-bajo
52449,alto
210550,alto
878484,alto
726323,alto
577077,bajo
458882,alto
102077,bajo
90025,alto
391359,bajo
835520,bajo
690758,medio-bajo
900458,medio-bajo
404550,bajo
941903,medio-alto
838301,bajo
365860,bajo
609208,medio-bajo
87793,alto
82715,medio-alto
212827,medio-bajo
724636,bajo
937773,alto
180320,bajo
342233,alto
258033,alto
5153,bajo
163390,medio-alto
273211,bajo
268703,medio-alto
526300,medio-alto
751472,alto
804004,medio-bajo
441350,medio-alto
986568,alto
518675,bajo
594427,bajo
198647,bajo
282132,medio-bajo
193094,bajo
703886,bajo
737218,bajo
743053,bajo
650576,alto
425011,bajo
426330,medio-bajo
230886,medio-alto
675050,alto
245066,medio-alto
251248,medio-alto
27569,bajo
819109,bajo
313565,bajo
593084,alto
108116,medio-bajo
523808,medio-bajo
90994,alto
15798,bajo
896076,medio-alto
346582,medio-alto
865268,alto
135369,bajo
890409,alto
985424,medio-bajo
266786,alto
223755,medio-bajo
810163,medio-bajo
488810,bajo
826715,medio-bajo
425565,alto
8149,alto
125166,bajo
405276,medio-bajo
220636,alto
509573,bajo
902601,bajo
158365,bajo
581325,bajo
402592,alto
325222,bajo
917301,bajo
872180,bajo
234345,bajo
785533,bajo
52265,medio-alto
88173,medio-alto
664672,bajo
310722,bajo
541561,medio-alto
396371,alto
250665,medio-bajo
934191,alto
874538,bajo
420817,alto
408451,medio-bajo
321411,medio-bajo
279305,medio-bajo
31454,medio-bajo
683283,bajo
365805,bajo
109970,bajo
249169,alto
18510,bajo
613300,alto
354688,medio-alto
621773,alto
86563,medio-alto
255173,alto
291801,alto
772397,bajo
803664,alto
576949,bajo
22532,medio-bajo
825128,medio-bajo
41645,medio-bajo
672823,medio-bajo
219593,alto
692837,bajo
71821,medio-bajo
343669,alto
445292,alto
123285,medio-bajo
337873,alto
954866,alto
161253,alto
655440,alto
69707,medio-alto
175583,medio-bajo
520876,medio-bajo
508565,medio-bajo
114694,alto
981291,alto
159419,medio-bajo
952910,medio-alto
157572,medio-alto
298272,alto
562334,medio-bajo
39932,bajo
508705,alto
235851,medio-alto
705747,medio-alto
858843,medio-bajo
101422,bajo
965148,medio-bajo
284949,alto
969624,alto
394412,medio-bajo
222810,bajo
850590,bajo
230245,alto
428925,bajo
469031,bajo
689719,alto
783475,bajo
425211,medio-bajo
85093,bajo
545479,bajo
359887,alto
549734,bajo
734944,medio-bajo
439532,alto
972701,alto
898513,alto
617341,medio-bajo
982585,bajo
181562,alto
440689,bajo
533320,alto
217097,bajo
685831,alto
393632,alto
575295,alto
778622,alto
30142,medio-bajo
507501,bajo
533252,alto
53126,alto
505282,bajo
544516,bajo
424144,alto
112321,alto
204583,bajo
702034,bajo
715862,medio-bajo
224113,medio-bajo
492552,medio-bajo
585996,bajo
85413,alto
348101,medio-bajo
178113,medio-bajo
234876,medio-bajo
789643,alto
822839,medio-bajo
324298,medio-alto
729988,alto
354520,bajo
859130,alto
452786,bajo
610829,medio-alto
881482,alto
815718,bajo
703669,alto
10929,medio-bajo
255069,alto
708054,medio-bajo
869232,bajo
610277,medio-bajo
751796,alto
77286,bajo
499398,alto
604166,bajo
123603,medio-bajo
41848,medio-alto
382479,medio-alto
129416,alto
181722,alto
205766,bajo
749004,alto
605696,medio-bajo
143128,bajo
125695,alto
823694,bajo
832231,bajo
120003,bajo
777178,medio-bajo
241423,alto
639326,medio-bajo
554973,bajo
434364,alto
756525,bajo
39329,medio-bajo
641930,bajo
568902,bajo
754028,bajo
186687,alto
882268,medio-alto
438044,medio-bajo
531397,alto
200888,medio-bajo
136420,bajo
646365,bajo
654247,bajo
210175,bajo
780405,alto
20475,bajo
298576,medio-bajo
327842,alto
30891,alto
37681,bajo
300078,medio-alto
302615,alto
448240,medio-bajo
587334,alto
277728,medio-bajo
658558,bajo
310149,bajo
780646,medio-bajo
240865,alto
706521,medio-bajo
933826,medio-alto
622777,medio-bajo
615494,bajo
42349,alto
983223,medio-bajo
783337,medio-bajo
724187,medio-bajo
488216,medio-alto
771446,alto
766155,alto
424487,bajo
223511,bajo
70141,bajo
862518,medio-bajo
362067,medio-alto
487404,medio-bajo
171867,medio-bajo
564824,alto
108382,alto
522682,alto
868369,bajo
794605,bajo
545638,bajo
852006,bajo
338616,bajo
118979,medio-bajo
865700,medio-bajo
321071,bajo
504664,medio-bajo
938086,alto
352768,medio-bajo
988908,medio-alto
436120,bajo
368331,medio-alto
981389,bajo
318040,alto
964182,medio-bajo
185857,bajo
37406,medio-bajo
233286,bajo
484901,medio-bajo
354070,medio-alto
608529,bajo
702177,alto
772497,alto
447224,medio-bajo
955060,bajo
680327,alto
662929,medio-bajo
896314,medio-alto
330035,medio-alto
988077,medio-bajo
328022,bajo
738816,bajo
222800,alto
149016,bajo
759576,alto
220136,alto
242062,medio-alto
986580,bajo
538939,bajo
275312,bajo
771350,alto
384209,alto
605762,medio-alto
601130,medio-bajo
935176,medio-bajo
114820,medio-alto
781492,alto
736039,medio-bajo
32364,bajo
441281,alto
829725,medio-bajo
69602,bajo
171486,alto
87906,alto
169307,medio-bajo
45591,medio-bajo
894851,bajo
562556,alto
106621,bajo
169916,bajo
545056,alto
39121,alto
505553,bajo
359335,alto
141016,medio-bajo
690058,medio-bajo
566752,alto
874836,medio-alto
652710,alto
700256,medio-alto
764929,medio-alto
385586,bajo
56737,alto
664484,medio-bajo
151930,bajo
500698,medio-bajo
555033,medio-bajo
313756,medio-bajo
866634,medio-bajo
850047,bajo
560542,medio-bajo
50639,alto
646583,alto
647,bajo
171244,bajo
781180,medio-alto
162610,bajo
182056,medio-alto
260777,bajo
392078,alto
844592,alto
835488,bajo
515483,bajo
763888,medio-alto
158810,bajo
398231,medio-bajo
871862,alto
862110,alto
171500,bajo
445784,bajo
547933,bajo
530715,bajo
714001,alto
451047,medio-bajo
929343,medio-alto
424931,bajo
868337,bajo
189793,medio-bajo
388279,bajo
470646,alto
629240,bajo
748266,medio-bajo
628855,medio-bajo
619170,medio-bajo
813066,alto
767449,alto
776491,alto
449439,alto
687785,alto
778159,alto
738216,bajo
727021,bajo
77344,alto
151636,medio-bajo
890228,medio-bajo
468028,medio-bajo
277815,bajo
87427,alto
232499,bajo
373855,medio-alto
567370,medio-bajo
729352,medio-alto
616629,bajo
458324,medio-bajo
899220,medio-alto
490863,bajo
654377,alto
689882,alto
963745,bajo
825994,medio-bajo
659105,medio-alto
664740,bajo
383323,alto
615168,medio-bajo
375685,medio-alto
629080,alto
